relative_seconds,direction,src,src_port,dst,dst_port,udp_payload_bytes,captured_frame_bytes
150.574189,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,116,158
150.577331,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,97,139
150.585853,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
150.589998,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,131,173
150.595356,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,91,133
150.609099,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,221,263
150.614506,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,93,135
150.623607,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,108,150
150.634032,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
150.641191,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,110,152
150.652903,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
150.657626,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,80,122
150.663743,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,73,115
150.674315,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,98,140
150.683147,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
150.690169,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,113,155
150.702611,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
150.708086,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,218,260
150.712816,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,73,115
150.723606,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,111,153
150.724325,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,88,130
150.733624,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
150.741347,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,100,142
150.751443,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
150.757587,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,68,110
150.760738,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,73,115
150.769597,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
150.775235,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,246,288
150.779343,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
150.791014,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,263,305
150.798660,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
150.807300,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,73,115
150.808322,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,61,103
150.818177,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,25,67
150.824135,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,80,122
150.836059,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
150.841918,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,120,162
150.854355,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,48,90
150.857890,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,72,114
150.866582,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
150.874736,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,79,121
150.882385,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
150.891176,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,113,155
150.898623,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,49,91
150.908731,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,61,103
150.917743,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
150.924583,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,79,121
150.933581,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
150.942512,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,49,91
150.942567,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,80,122
150.951768,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
150.958194,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,50,92
150.968287,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,9,51
150.975861,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,78,120
150.985850,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,49,91
150.991779,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,84,126
151.002762,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,74,116
151.008948,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,70,112
151.021711,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
151.032267,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,837,879
151.044087,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,171,213
151.051934,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,58,100
151.059227,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,57,99
151.065599,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
151.076610,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,120,162
151.077207,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
151.085480,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
151.093008,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,119,161
151.094828,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,49,91
151.105920,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
151.109758,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,56,98
151.125539,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,90,132
151.127608,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
151.135778,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,48,90
151.143628,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,84,126
151.151423,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
151.159122,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,73,115
151.168061,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
151.176658,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,50,92
151.177731,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,111,153
151.185700,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
151.192462,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,99,141
151.203187,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
151.209911,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,70,112
151.223066,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,49,91
151.226181,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,70,112
151.239538,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
151.243629,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,78,120
151.255797,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
151.260313,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,67,109
151.264766,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,49,91
151.273672,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
151.277534,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,77,119
151.282418,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,70,112
151.290722,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
151.293272,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,69,111
151.299117,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,73,115
151.309873,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,101,143
151.311539,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,78,120
151.319371,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,25,67
151.326969,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,71,113
151.336786,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
151.345066,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,69,111
151.345443,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,71,113
151.354052,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
151.360303,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,171,213
151.373963,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
151.378095,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,107,149
151.392158,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,72,114
151.394078,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,77,119
151.401680,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
151.410083,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,70,112
151.411196,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,107,149
151.419082,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
151.429642,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,74,116
151.431905,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,71,113
151.437949,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
151.444744,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,79,121
151.456014,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,48,90
151.460955,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,74,116
151.479690,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,101,143
151.482608,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
151.495440,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,81,123
151.508918,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,75,117
151.515043,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,107,149
151.530640,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,104,146
151.537410,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,204,246
151.546746,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,70,112
151.562602,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,74,116
151.562717,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,75,117
151.580081,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,100,142
151.589244,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,27,69
151.596183,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,95,137
151.613537,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,84,126
151.617402,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,49,91
151.629604,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,94,136
151.643114,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
151.646371,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,70,112
151.663302,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,93,135
151.669760,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,70,112
151.680050,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,77,119
151.696120,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,88,130
151.697515,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
151.713517,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,84,126
151.724424,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,72,114
151.730014,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,62,104
151.747055,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,71,113
151.751059,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
151.763838,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,75,117
151.779193,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,98,140
151.780993,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,94,136
151.797015,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,70,112
151.809024,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
151.814194,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,101,143
151.836752,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,110,152
151.878367,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,77,119
151.878368,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,70,112
151.878368,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,69,111
151.881166,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,68,110
151.891636,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,99,141
151.897426,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,72,114
151.914978,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,71,113
151.920678,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
151.931703,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,101,143
151.948366,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,72,114
151.949166,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,49,91
151.964265,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,71,113
151.977562,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
151.981306,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,62,104
152.006194,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,49,91
152.037802,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,65,107
152.037802,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,71,113
152.037802,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,63,105
152.048195,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,66,108
152.062714,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,73,115
152.064402,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,99,141
152.081465,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,74,116
152.091985,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
152.097421,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,70,112
152.115454,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,73,115
152.120604,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,49,91
152.131199,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,63,105
152.147312,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
152.148586,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,70,112
152.165014,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,56,98
152.175051,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,49,91
152.182510,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,72,114
152.198758,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,68,110
152.204054,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
152.216305,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,69,111
152.232221,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,95,137
152.233532,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,68,110
152.249245,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,56,98
152.260828,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,71,113
152.265668,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,183,225
152.283463,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,137,179
152.289851,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
152.298287,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,77,119
152.316168,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,166,208
152.317673,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,98,140
152.332187,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,100,142
152.345860,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,24,66
152.349864,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,131,173
152.366516,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,107,149
152.375307,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,100,142
152.384849,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,99,141
152.400190,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,154,196
152.403758,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
152.417728,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,132,174
152.434165,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,141,183
152.435052,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,115,157
152.452172,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,79,121
152.459965,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
152.466648,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,148,190
152.485326,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,247,289
152.491868,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,99,141
152.500433,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,80,122
152.518125,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,150,192
152.518574,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
152.534548,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,135,177
152.548364,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,70,112
152.551816,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,152,194
152.566622,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,121,163
152.578251,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
152.584247,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,102,144
152.600648,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,163,205
152.607252,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,71,113
152.617296,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,103,145
152.633947,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,157,199
152.636291,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
152.651248,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,148,190
152.665087,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,48,90
152.667059,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,160,202
152.684206,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,133,175
152.695129,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,100,142
152.700271,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,108,150
152.717808,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,167,209
152.723783,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,123,165
152.734426,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,96,138
152.751464,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,200,242
152.752781,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
152.767529,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,323,365
152.780558,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,72,114
152.784741,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,85,127
152.800907,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,147,189
152.809029,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,79,121
152.818302,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,95,137
152.834600,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,154,196
152.834748,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,109,151
152.852287,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,127,169
152.860817,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
152.867732,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,144,186
152.886160,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,171,213
152.887343,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,96,138
152.901290,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,88,130
152.914824,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
152.919009,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,134,176
152.935117,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,89,131
152.943531,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,135,177
152.952745,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,145,187
152.968540,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,110,152
152.968754,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
152.986859,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,135,177
152.996193,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,48,90
153.001820,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,152,194
153.020330,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,219,261
153.020922,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
153.035890,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,170,212
153.049355,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,185,227
153.053185,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,88,130
153.068806,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,147,189
153.073108,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
153.086966,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,98,140
153.096043,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,97,139
153.102601,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,141,183
153.121127,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,133,175
153.121738,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
153.136663,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,113,155
153.147653,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,152,194
153.153201,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,148,190
153.169611,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,123,165
153.171376,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
153.186441,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,150,192
153.195965,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,97,139
153.203025,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,152,194
153.219926,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
153.220211,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,60,102
153.236855,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,144,186
153.244391,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,49,91
153.253294,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,81,123
153.269724,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,93,135
153.271595,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,130,172
153.287227,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,159,201
153.294587,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,71,113
153.302718,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,77,119
153.317931,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
153.320993,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,238,280
153.336314,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,109,151
153.343146,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,86,128
153.353763,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,132,174
153.367389,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
153.369586,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,66,108
153.388524,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,208,250
153.394058,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,140,182
153.403170,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,75,117
153.416908,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,10,52
153.421201,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,74,116
153.437265,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,170,212
153.441621,to_game,LOCAL_CLIENT,56215,GAME_ENDPOINT_01,30925,71,113
153.454056,from_game,GAME_ENDPOINT_01,30925,LOCAL_CLIENT,56215,107,149
